"2306.05394","Todd Fugleberg","Jesse Elder, Todd Fugleberg","Series Solution for Interaction of Scalar Plane Wave with Spatially
  Decaying Gravitational Wave","25 pages",,,,"gr-qc","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we present the power series solution of the Klein-Gordon
equation in the spacetime background of a gravitational wave with amplitude
that decays with distance from the source. The resulting solution describes the
interaction of a scalar plane wave travelling in an arbitrary direction
relative to the direction of propagation of the gravitational wave. This
solution has the unexpected property that as the scalar wave approaches
collinearity with the gravitational wave there is a rapid transition in the
form of the solution. The solution in the collinear limit exhibits a resonance
phenomenon which distinguishes these results from previous analyses involving
plane gravitational wave backgrounds. We discuss in detail the similarities and
differences between the solutions for plane gravitational waves and
gravitational waves with amplitude that decreases with distance from the
source. We give an argument that this solution of the Klein-Gordon equation
only describes the interaction of a gravitational wave with a scalar wave and
that the gravitational wave will not produce a scalar waveform in a vacuum. The
interaction between the gravitational and scalar waves lead to both sinusoidal
time-dependent fluctuations in, and time-independent enhancement of, the scalar
current in the direction of the gravitational wave. Finally, we discuss the
possibility of observable effects of this interaction.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:45:55 GMT""}]","2023-06-09"
"2306.05395","Sebastian Mizera","Sebastian Mizera","Physics of the Analytic S-Matrix","162 pages",,,,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  You might've heard about various mathematical properties of scattering
amplitudes such as analyticity, sheets, branch cuts, discontinuities, etc. What
does it all mean? In these lectures, we'll take a guided tour through simple
scattering problems that will allow us to directly trace such properties back
to physics. We'll learn how different analytic features of the S-matrix are
really consequences of causality, locality of interactions, unitary
propagation, and so on.
  These notes are based on a series of lectures given in Spring 2023 at the
Institute for Advanced Study in Princeton and the Higgs Centre School of
Theoretical Physics in Edinburgh.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:47:10 GMT""}]","2023-06-09"
"2306.05396","Radek Erban","Radek Erban and Yuichi Togashi","Asymmetric periodic boundary conditions for molecular dynamics and
  coarse-grained simulations of nucleic acids",,,,,"cond-mat.soft physics.bio-ph physics.comp-ph q-bio.BM","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Periodic boundary conditions are commonly applied in molecular dynamics
simulations in the microcanonical (NVE), canonical (NVT) and
isothermal-isobaric (NpT) ensembles. In their simplest application, a
biological system of interest is placed in the middle of a solvation box, which
is chosen 'sufficiently large' to minimize any numerical artefacts associated
with the periodic boundary conditions. This practical approach brings
limitations to the size of biological systems that can be simulated. Here, we
study simulations of effectively infinitely-long nucleic acids, which are
solvated in the directions perpendicular to the polymer chain, while periodic
boundary conditions are also applied along the polymer chain. We study the
effects of these asymmetric periodic boundary conditions (APBC) on the
simulated results, including the mechanical properties of biopolymers and the
properties of the surrounding solvent. To get some further insights into the
advantages of using the APBC, a coarse-grained worm-like chain model is first
studied, illustrating how the persistence length can be extracted from local
properties of the polymer chain, which are less affected by the APBC than some
global averages. This is followed by all-atom molecular dynamics simulations of
DNA in ionic solutions, where we use the APBC to investigate sequence-dependent
properties of DNA molecules and properties of the surrounding solvent.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:47:36 GMT""}]","2023-06-09"
"2306.05397","Joshua Krissansen-Totton","Joshua Krissansen-Totton","Implications of atmospheric non-detections for Trappist-1 inner planets
  on atmospheric retention prospects for outer planets","Accepted for publication in ApJL (June 7th 2023). First submitted May
  3rd, 2023. 15 pages, 6 figures, 1 table",,,,"astro-ph.EP","http://creativecommons.org/licenses/by/4.0/","  JWST secondary eclipse observations of Trappist-1b seemingly disfavor
atmospheres >~1 bar since heat redistribution is expected to yield dayside
emission temperature below the ~500 K observed. Given the similar densities of
Trappist-1 planets, and the theoretical potential for atmospheric erosion
around late M-dwarfs, this observation might be assumed to imply substantial
atmospheres are also unlikely for the outer planets. However, the processes
governing atmosphere erosion and replenishment are fundamentally different for
inner and outer planets. Here, an atmosphere-interior evolution model is used
to show that an airless Trappist-1b (and c) only weakly constrains stellar
evolution, and that the odds of outer planets e and f retaining substantial
atmospheres remain largely unchanged. This is true even if the initial volatile
inventories of planets in the Trappist-1 system are highly correlated. The
reason for this result is that b and c sit unambiguously interior to the
runaway greenhouse limit, and so have potentially experienced ~8 Gyr of
XUV-driven hydrodynamic escape; complete atmospheric erosion in this
environment only weakly constrains stellar evolution and escape
parameterizations. In contrast, e and f reside within the habitable zone, and
likely experienced a comparatively short steam atmosphere during Trappist-1's
pre-main sequence, and consequently complete atmospheric erosion remains
unlikely across a broad swath of parameter space (e and f retain atmospheres in
~98% of model runs). Naturally, it is still possible that all Trappist-1
planets formed volatile-poor and are all airless today. But the airlessness of
b (and c) does not require this, and as such, JWST transit spectroscopy of e
and f remains the best near-term opportunity to characterize the atmospheres of
habitable zone terrestrial planets.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:49:38 GMT""}]","2023-06-09"
"2306.05398","Lianghao Cao","Lianghao Cao, Keyi Wu, J. Tinsley Oden, Peng Chen, Omar Ghattas","Bayesian model calibration for diblock copolymer thin film self-assembly
  using power spectrum of microscopy data",,,,,"physics.comp-ph cond-mat.mtrl-sci cs.NA math.NA stat.CO","http://creativecommons.org/licenses/by-nc-sa/4.0/","  Identifying parameters of computational models from experimental data, or
model calibration, is fundamental for assessing and improving the
predictability and reliability of computer simulations. In this work, we
propose a method for Bayesian calibration of models that predict morphological
patterns of diblock copolymer (Di-BCP) thin film self-assembly while accounting
for various sources of uncertainties in pattern formation and data acquisition.
This method extracts the azimuthally-averaged power spectrum (AAPS) of the
top-down microscopy characterization of Di-BCP thin film patterns as summary
statistics for Bayesian inference of model parameters via the pseudo-marginal
method. We derive the analytical and approximate form of a conditional
likelihood for the AAPS of image data. We demonstrate that AAPS-based image
data reduction retains the mutual information, particularly on important length
scales, between image data and model parameters while being relatively agnostic
to the aleatoric uncertainties associated with the random long-range disorder
of Di-BCP patterns. Additionally, we propose a phase-informed prior
distribution for Bayesian model calibration. Furthermore, reducing image data
to AAPS enables us to efficiently build surrogate models to accelerate the
proposed Bayesian model calibration procedure. We present the formulation and
training of two multi-layer perceptrons for approximating the
parameter-to-spectrum map, which enables fast integrated likelihood
evaluations. We validate the proposed Bayesian model calibration method through
numerical examples, for which the neural network surrogate delivers a fivefold
reduction of the number of model simulations performed for a single calibration
task.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:51:44 GMT""}]","2023-06-09"
"2306.05399","Jiachen Li","Jiachen Li, Jitesh Jain, Humphrey Shi","Matting Anything","Project web-page:
  https://chrisjuniorli.github.io/project/Matting-Anything/",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper, we propose the Matting Anything Model (MAM), an efficient and
versatile framework for estimating the alpha matte of any instance in an image
with flexible and interactive visual or linguistic user prompt guidance. MAM
offers several significant advantages over previous specialized image matting
networks: (i) MAM is capable of dealing with various types of image matting,
including semantic, instance, and referring image matting with only a single
model; (ii) MAM leverages the feature maps from the Segment Anything Model
(SAM) and adopts a lightweight Mask-to-Matte (M2M) module to predict the alpha
matte through iterative refinement, which has only 2.7 million trainable
parameters. (iii) By incorporating SAM, MAM simplifies the user intervention
required for the interactive use of image matting from the trimap to the box,
point, or text prompt. We evaluate the performance of MAM on various image
matting benchmarks, and the experimental results demonstrate that MAM achieves
comparable performance to the state-of-the-art specialized image matting models
under different metrics on each benchmark. Overall, MAM shows superior
generalization ability and can effectively handle various image matting tasks
with fewer parameters, making it a practical solution for unified image
matting. Our code and models are open-sourced at
https://github.com/SHI-Labs/Matting-Anything.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:51:58 GMT""}]","2023-06-09"
"2306.05400","Enrico Fontana","Enrico Fontana, Manuel S. Rudolph, Ross Duncan, Ivan Rungger, Cristina
  C\^irstoiu","Classical simulations of noisy variational quantum circuits","13 pages, 3 figures",,,,"quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Noise detrimentally affects quantum computations so that they not only become
less accurate but also easier to simulate classically as systems scale up. We
construct a classical simulation algorithm, LOWESA (low weight efficient
simulation algorithm), for estimating expectation values of noisy parameterised
quantum circuits. It combines previous results on spectral analysis of
parameterised circuits with Pauli back-propagation and recent ideas for
simulations of noisy random circuits. We show, under some conditions on the
circuits and mild assumptions on the noise, that LOWESA gives an efficient,
polynomial algorithm in the number of qubits (and depth), with approximation
error that vanishes exponentially in the physical error rate and a controllable
cut-off parameter. We also discuss the practical limitations of the method for
circuit classes with correlated parameters and its scaling with decreasing
error rates.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:52:30 GMT""}]","2023-06-09"
"2306.05401","Ori Press","Ori Press, Steffen Schneider, Matthias K\""ummerer, Matthias Bethge","RDumb: A simple approach that questions our progress in continual
  test-time adaptation",,,,,"cs.LG cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Test-Time Adaptation (TTA) allows to update pretrained models to changing
data distributions at deployment time. While early work tested these algorithms
for individual fixed distribution shifts, recent work proposed and applied
methods for continual adaptation over long timescales. To examine the reported
progress in the field, we propose the Continuously Changing Corruptions (CCC)
benchmark to measure asymptotic performance of TTA techniques. We find that
eventually all but one state-of-the-art methods collapse and perform worse than
a non-adapting model, including models specifically proposed to be robust to
performance collapse. In addition, we introduce a simple baseline, ""RDumb"",
that periodically resets the model to its pretrained state. RDumb performs
better or on par with the previously proposed state-of-the-art in all
considered benchmarks. Our results show that previous TTA approaches are
neither effective at regularizing adaptation to avoid collapse nor able to
outperform a simplistic resetting strategy.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:52:34 GMT""}]","2023-06-09"
"2306.05402","Zhusheng Wang","Zhusheng Wang, Sennur Ulukus","Fully Robust Federated Submodel Learning in a Distributed Storage System",,,,,"cs.IT cs.CR cs.DB eess.SP math.IT","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider the federated submodel learning (FSL) problem in a distributed
storage system. In the FSL framework, the full learning model at the server
side is divided into multiple submodels such that each selected client needs to
download only the required submodel(s) and upload the corresponding update(s)
in accordance with its local training data. The server comprises multiple
independent databases and the full model is stored across these databases. An
eavesdropper passively observes all the storage and listens to all the
communicated data, of its controlled databases, to gain knowledge about the
remote client data and the submodel information. In addition, a subset of
databases may fail, negatively affecting the FSL process, as FSL process may
take a non-negligible amount of time for large models. To resolve these two
issues together (i.e., security and database repair), we propose a novel coding
mechanism coined ramp secure regenerating coding (RSRC), to store the full
model in a distributed manner. Using our new RSRC method, the eavesdropper is
permitted to learn a controllable amount of submodel information for the sake
of reducing the communication and storage costs. Further, during the database
repair process, in the construction of the replacement database, the submodels
to be updated are stored in the form of their latest version from updating
clients, while the remaining submodels are obtained from the previous version
in other databases through routing clients. Our new RSRC-based distributed FSL
approach is constructed on top of our earlier two-database FSL scheme which
uses private set union (PSU). A complete one-round FSL process consists of
FSL-PSU phase, FSL-write phase and additional auxiliary phases. Our proposed
FSL scheme is also robust against database drop-outs, client drop-outs, client
late-arrivals and an active adversary controlling databases.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:52:38 GMT""}]","2023-06-09"
"2306.05403","Khee-Gan Lee","Khee-Gan Lee, Ilya S. Khrykin, Sunil Simha, Metin Ata, Yuxin Huang, J.
  Xavier Prochaska, Nicolas Tejos, Jeff Cooke, Kentaro Nagamine, Jielai Zhang","The FRB20190520B Sightline Intersects Foreground Galaxy Clusters","14 pages, 5 figures, 2 tables. Interactive figure (link in text).
  Submitted to ApJL",,,,"astro-ph.GA","http://creativecommons.org/licenses/by-nc-nd/4.0/","  The repeating fast radio burst FRB20190520B is an anomaly of the FRB
population thanks to its high dispersion measure (DM$=1205\,pc\,cm^{-3}$)
despite its low redshift of $z_\mathrm{frb}=0.241$. This excess has been
attributed to a host contribution of ${DM_{host}} \approx
900\,\mathrm{pc\,cm^{-3}}$, far larger than any other known FRB. In this paper,
we describe spectroscopic observations of the FRB20190520B field obtained as
part of the FLIMFLAM survey on the 2dF/AAOmega facility, which yielded 701
galaxies redshifts in a field of $\approx 3\,\mathrm{deg}^2$. Applying a
friends-of-friends group finder reveals multiple galaxy groups and clusters,
for which we then estimated halo masses by comparing their richness with
forward-modeled mocks from numerical simulations. We discover two separate
$M_\mathrm{halo} >10^{14}\,M_\odot$ galaxy clusters, at $z=0.1867$ and
$z=0.2170$, respectively, that are directly intersected by the FRB sightline
within their characteristic radius $r_{200}$. Subtracting off their estimated
DM contributions as well that of the diffuse intergalactic medium, we estimate
a host contribution of $DM_{host}=467^{+140}_{-230}\,\mathrm{pc\,cm^{-3}}$ or
${DM_{host}} = 339^{+122}_{-174}\,\mathrm{pc\,cm^{-3}}$ (observed frame)
depending on whether we assume the halo gas extends to $r_{200}$ or $2\times
r_{200}$. This significantly smaller $DM_{host}$ -- no longer the largest known
value -- is now consistent with H$\alpha$ emission measure estimates of the
host galaxy without having to invoke unusually high gas temperatures. We also
re-estimate the turbulent fluctuation and geometric amplification factor of the
scattering layer to be $FG \approx 3.9 - 7.5\,(\mathrm{pc^2\;km})^{-1/3}$. This
result illustrates the importance of incorporating foreground data for FRB
analyses, both for understanding the nature of FRBs and to realize their
potential as a cosmological probe.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:53:45 GMT""}]","2023-06-09"
"2306.05404","Maximilian Sohmen","Maximilian Sohmen, Manfred J. Mark, Markus Greiner, Francesca Ferlaino","A ship-in-a-bottle quantum gas microscope for magnetic mixtures",,,,,"cond-mat.quant-gas","http://creativecommons.org/licenses/by-sa/4.0/","  Quantum gas microscopes are versatile and powerful tools for fundamental
science as well as promising candidates for enticing applications such as in
quantum simulation or quantum computation. Here we present a quantum gas
microscopy setup for experiments with highly magnetic atoms of the lanthanoid
elements erbium and dysprosium. Our setup features a non-magnetic,
non-conducting, large-working-distance, high-numerical-aperture, in-vacuum
microscope objective, mounted inside a glue-free quartz glass cell. The quartz
glass cell is enclosed by a compact multi-shell ferromagnetic shield that
passively suppresses external magnetic field noise by a factor of more than a
thousand. Our setup will enable direct manipulation and probing of the rich
quantum many-body physics of dipolar atoms in optical lattices, and bears the
potential to put exciting theory proposals -- including exotic magnetic phases
and quantum phase transitions -- to an experimental test.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:54:18 GMT""}]","2023-06-09"
"2306.05405","John Brewer","John Brewer, Sachin Kulkarni, Aaswath P. Raman","Resonant Anti-Reflection Metasurface for Infrared Transmission Optics","18 Pages, 4 figures",,,,"physics.optics physics.app-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  A fundamental capability for any transmissive optical component is
anti-reflection, yet this capability is challenging to achieve in a
cost-efficient manner over longer infrared wavelengths. We demonstrate that Mie
resonant nanophotonic structures enhance transmission in Silicon, allowing it
to function as an effective optical material over long-wave infrared
wavelengths. This approach enables a window optic with up to 40\% greater
transmission than equal thickness unpatterned Si. Imaging comparisons with
unpatterned silicon and off-the-shelf Germanium optics are shown, as well as
basic broadband slant edge MTF measurements. Overall, we demonstrate how
Mie-resonant structures can be used to improve optical transmission through
window optics of arbitrary lithographically patternable optical media, and
highlight their possible use in imaging applications.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:54:33 GMT""}]","2023-06-09"
"2306.05406","Shizhe Diao","Shizhe Diao, Tianyang Xu, Ruijia Xu, Jiawei Wang, Tong Zhang","Mixture-of-Domain-Adapters: Decoupling and Injecting Domain Knowledge to
  Pre-trained Language Models Memories","ACL 2023",,,,"cs.CL","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Pre-trained language models (PLMs) demonstrate excellent abilities to
understand texts in the generic domain while struggling in a specific domain.
Although continued pre-training on a large domain-specific corpus is effective,
it is costly to tune all the parameters on the domain. In this paper, we
investigate whether we can adapt PLMs both effectively and efficiently by only
tuning a few parameters. Specifically, we decouple the feed-forward networks
(FFNs) of the Transformer architecture into two parts: the original pre-trained
FFNs to maintain the old-domain knowledge and our novel domain-specific
adapters to inject domain-specific knowledge in parallel. Then we adopt a
mixture-of-adapters gate to fuse the knowledge from different domain adapters
dynamically. Our proposed Mixture-of-Domain-Adapters (MixDA) employs a
two-stage adapter-tuning strategy that leverages both unlabeled data and
labeled data to help the domain adaptation: i) domain-specific adapter on
unlabeled data; followed by ii) the task-specific adapter on labeled data.
MixDA can be seamlessly plugged into the pretraining-finetuning paradigm and
our experiments demonstrate that MixDA achieves superior performance on
in-domain tasks (GLUE), out-of-domain tasks (ChemProt, RCT, IMDB, Amazon), and
knowledge-intensive tasks (KILT). Further analyses demonstrate the reliability,
scalability, and efficiency of our method. The code is available at
https://github.com/Amano-Aki/Mixture-of-Domain-Adapters.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:54:36 GMT""}]","2023-06-09"
"2306.05407","Paul-Edouard Sarlin","Paul-Edouard Sarlin, Eduard Trulls, Marc Pollefeys, Jan Hosang, Simon
  Lynen","SNAP: Self-Supervised Neural Maps for Visual Positioning and Semantic
  Understanding",,,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Semantic 2D maps are commonly used by humans and machines for navigation
purposes, whether it's walking or driving. However, these maps have
limitations: they lack detail, often contain inaccuracies, and are difficult to
create and maintain, especially in an automated fashion. Can we use raw imagery
to automatically create better maps that can be easily interpreted by both
humans and machines? We introduce SNAP, a deep network that learns rich neural
2D maps from ground-level and overhead images. We train our model to align
neural maps estimated from different inputs, supervised only with camera poses
over tens of millions of StreetView images. SNAP can resolve the location of
challenging image queries beyond the reach of traditional methods,
outperforming the state of the art in localization by a large margin. Moreover,
our neural maps encode not only geometry and appearance but also high-level
semantics, discovered without explicit supervision. This enables effective
pre-training for data-efficient semantic scene understanding, with the
potential to unlock cost-efficient creation of more detailed maps.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:54:47 GMT""}]","2023-06-09"
"2306.05408","Tanaus\'u Aguilar-Hern\'andez","Tanaus\'U Aguilar-Hern\'Andez and Petros Galanopoulos","Inequalities on Tent Spaces and Closed Range Integration Operators on
  spaces of Average Radial Integrability",,,,,"math.CV math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We deal with a reverse Carleson measure inequality for the tent spaces of
analytic functions in the unit disc $\mathbb{D}$ of the complex plane. The tent
spaces of measurable functions were introduced by Coifman, Meyer and Stein.
  Let $1\leq p,q < \infty$ and consider the positive Borel measure $d\mu(z) =
\chi_{G}(z)\frac{dm(z)}{(1-|z|)}$ defined in terms of a measurable set $G
\subseteq \mathbb{D}$ and of the area Lebesgue measure $dm(z)$ in $\mathbb{D}$.
We prove a necessary and sufficient condition on $G$ in order to exist a
constant $K>0$ such that $$
  \int_{\mathbb{T}} \left(\int_{\Gamma(\xi)} |f(z)|^{p}\ d\mu(z) \right)^{q/p}\
|d\xi|\geq K \,\int_{\mathbb{T}} \left(\int_{\Gamma(\xi)} |f(z)|^{p}\
\frac{dm(z)}{1-|z|}\right)^{q/p}\ |d\xi|, $$ for any $f$ analytic in
$\mathbb{D}$ with the property, the right term of the inequality above is
finite. Here $\mathbb{T}$ stands for the unit circle and $\Gamma(\xi)$ is a
non-tangential region with vertex at $\xi \in \mathbb{T}$.
  This work extends the study of D. Luecking on Bergman spaces to the analytic
tent spaces. We apply our result to characterize the closed range property of
the integration operator known as Pommerenke operator when acting on the
average radial integrability spaces. T. Aguilar-Hern\'andez, M. Contreras and
L. Rodr\'iguez-Piazza introduced these spaces for the first time in the
literature. The Hardy and the Bergman spaces form part of this family.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:55:31 GMT""}]","2023-06-09"
"2306.05409","Tomasz Trze\'sniewski","Tomasz Trze\'sniewski","Quantum symmetries in 2+1 dimensions: Carroll, (a)dS-Carroll, Galilei
  and (a)dS-Galilei","22 pages, 3 figures",,,,"hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  There is a surge of research devoted to the formalism and physical
manifestations of non-Lorentzian kinematical symmetries, which focuses
especially on the ones associated with the Galilei and Carroll relativistic
limits (the speed of light taken to infinity or to zero, respectively). The
investigations has also been extended to quantum deformations of the Carrollian
and Galilean symmetries, in the sense of (quantum) Hopf algebras. The case of
2+1 dimensions is particularly worth to study due to both the mathematical
nature of the corresponding (classical) theory of gravity, and the recently
finalized classification of all quantum-deformed algebras of spacetime
isometries. Consequently, the list of all quantum deformations of (anti-)de
Sitter-Carroll algebra is immediately provided by its well-known isomorphism
with either Poincar\'{e} or Euclidean algebra. Quantum contractions from the
(anti-)de Sitter to (anti-)de Sitter-Carroll classification allow to almost
completely recover the latter. One may therefore conjecture that the analogous
contractions from the (anti-)de Sitter to (anti-)de Sitter-Galilei $r$-matrices
provide (almost) all coboundary deformations of (anti-)de Sitter-Galilei
algebra. This scheme is complemented by deriving (Carrollian and Galilean)
quantum contractions of deformations of Poincar\'{e} algebra, leading to
coboundary deformations of Carroll and Galilei algebras.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:55:57 GMT""}]","2023-06-09"
"2306.05410","Zezhou Cheng","Zezhou Cheng, Carlos Esteves, Varun Jampani, Abhishek Kar, Subhransu
  Maji, Ameesh Makadia","LU-NeRF: Scene and Pose Estimation by Synchronizing Local Unposed NeRFs","Project website: https://people.cs.umass.edu/~zezhoucheng/lu-nerf/",,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  A critical obstacle preventing NeRF models from being deployed broadly in the
wild is their reliance on accurate camera poses. Consequently, there is growing
interest in extending NeRF models to jointly optimize camera poses and scene
representation, which offers an alternative to off-the-shelf SfM pipelines
which have well-understood failure modes. Existing approaches for unposed NeRF
operate under limited assumptions, such as a prior pose distribution or coarse
pose initialization, making them less effective in a general setting. In this
work, we propose a novel approach, LU-NeRF, that jointly estimates camera poses
and neural radiance fields with relaxed assumptions on pose configuration. Our
approach operates in a local-to-global manner, where we first optimize over
local subsets of the data, dubbed mini-scenes. LU-NeRF estimates local pose and
geometry for this challenging few-shot task. The mini-scene poses are brought
into a global reference frame through a robust pose synchronization step, where
a final global optimization of pose and scene can be performed. We show our
LU-NeRF pipeline outperforms prior attempts at unposed NeRF without making
restrictive assumptions on the pose prior. This allows us to operate in the
general SE(3) pose setting, unlike the baselines. Our results also indicate our
model can be complementary to feature-based SfM pipelines as it compares
favorably to COLMAP on low-texture and low-resolution images.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:56:22 GMT""}]","2023-06-09"
"2306.05411","Duy-Kien Nguyen","Duy-Kien Nguyen, Vaibhav Aggarwal, Yanghao Li, Martin R. Oswald,
  Alexander Kirillov, Cees G. M. Snoek, Xinlei Chen","R-MAE: Regions Meet Masked Autoencoders",,,,,"cs.CV","http://creativecommons.org/licenses/by/4.0/","  Vision-specific concepts such as ""region"" have played a key role in extending
general machine learning frameworks to tasks like object detection. Given the
success of region-based detectors for supervised learning and the progress of
intra-image methods for contrastive learning, we explore the use of regions for
reconstructive pre-training. Starting from Masked Autoencoding (MAE) both as a
baseline and an inspiration, we propose a parallel pre-text task tailored to
address the one-to-many mapping between images and regions. Since such regions
can be generated in an unsupervised way, our approach (R-MAE) inherits the wide
applicability from MAE, while being more ""region-aware"". We conduct thorough
analyses during the development of R-MAE, and converge on a variant that is
both effective and efficient (1.3% overhead over MAE). Moreover, it shows
consistent quantitative improvements when generalized to various pre-training
data and downstream detection and segmentation benchmarks. Finally, we provide
extensive qualitative visualizations to enhance the understanding of R-MAE's
behaviour and potential. Code will be made available at
https://github.com/facebookresearch/r-mae.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:56:46 GMT""}]","2023-06-09"
"2306.05412","Xiao Ma","Yang Yue, Bingyi Kang, Xiao Ma, Gao Huang, Shiji Song, Shuicheng Yan","Offline Prioritized Experience Replay","preprint",,,,"cs.LG cs.AI","http://creativecommons.org/licenses/by/4.0/","  Offline reinforcement learning (RL) is challenged by the distributional shift
problem. To address this problem, existing works mainly focus on designing
sophisticated policy constraints between the learned policy and the behavior
policy. However, these constraints are applied equally to well-performing and
inferior actions through uniform sampling, which might negatively affect the
learned policy. To alleviate this issue, we propose Offline Prioritized
Experience Replay (OPER), featuring a class of priority functions designed to
prioritize highly-rewarding transitions, making them more frequently visited
during training. Through theoretical analysis, we show that this class of
priority functions induce an improved behavior policy, and when constrained to
this improved policy, a policy-constrained offline RL algorithm is likely to
yield a better solution. We develop two practical strategies to obtain priority
weights by estimating advantages based on a fitted value network (OPER-A) or
utilizing trajectory returns (OPER-R) for quick computation. OPER is a
plug-and-play component for offline RL algorithms. As case studies, we evaluate
OPER on five different algorithms, including BC, TD3+BC, Onestep RL, CQL, and
IQL. Extensive experiments demonstrate that both OPER-A and OPER-R
significantly improve the performance for all baseline methods. Codes and
priority weights are availiable at https://github.com/sail-sg/OPER.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:56:46 GMT""}]","2023-06-09"
"2306.05413","Zhizhang Xie","Jinmin Wang and Zhizhang Xie","Scalar curvature rigidity of degenerate warped product spaces","28 pages",,,,"math.DG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we prove the scalar curvature extremality and rigidity for a
class of warped product spaces that are possibly degenerate at the two ends.
The leaves of these warped product spaces can be any closed Riemannian manifold
with nonnegative curvature operator and nonvanishing Euler characteristic, flat
tori, round spheres and their direct products. In particular, we obtain the
scalar curvature extremality and rigidity for certain degenerate toric bands
and also for round spheres with two antipodal points removed. This answers the
corresponding questions of Gromov in all dimensions.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:57:11 GMT""}]","2023-06-09"
"2306.05414","Ligong Han","Ligong Han, Song Wen, Qi Chen, Zhixing Zhang, Kunpeng Song, Mengwei
  Ren, Ruijiang Gao, Yuxiao Chen, Di Liu, Qilong Zhangli, Anastasis
  Stathopoulos, Jindong Jiang, Zhaoyang Xia, Akash Srivastava, Dimitris Metaxas","Improving Negative-Prompt Inversion via Proximal Guidance","Code at https://github.com/phymhan/prompt-to-prompt",,,,"cs.CV","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  DDIM inversion has revealed the remarkable potential of real image editing
within diffusion-based methods. However, the accuracy of DDIM reconstruction
degrades as larger classifier-free guidance (CFG) scales being used for
enhanced editing. Null-text inversion (NTI) optimizes null embeddings to align
the reconstruction and inversion trajectories with larger CFG scales, enabling
real image editing with cross-attention control. Negative-prompt inversion
(NPI) further offers a training-free closed-form solution of NTI. However, it
may introduce artifacts and is still constrained by DDIM reconstruction
quality. To overcome these limitations, we propose Proximal Negative-Prompt
Inversion (ProxNPI), extending the concepts of NTI and NPI. We enhance NPI with
a regularization term and reconstruction guidance, which reduces artifacts
while capitalizing on its training-free nature. Our method provides an
efficient and straightforward approach, effectively addressing real image
editing tasks with minimal computational overhead.
","[{""version"":""v1"",""created"":""Thu, 8 Jun 2023 17:57:18 GMT""}]","2023-06-09"
